PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
349,0,2,"Davis, Mr. Harry",male,76.3,0,0,103236,20.61,D142,C
350,1,3,"Sullivan, Mrs. Mary",female,38.5,0,0,227601,19.99,,S
351,1,3,"Carlsson, Mrs. Alice",female,23.3,0,0,268503,24.43,,Q
352,0,3,"Andersson, Mrs. Ada",female,14.2,0,0,358882,12.08,,S
353,1,3,"Miller, Mr. Albert",male,2.7,0,0,261498,5.79,,C
354,0,1,"Larsson, Mr. John",male,14.6,0,0,362946,133.53,,S
355,0,1,"Murphy, Mr. Robert",male,30.6,0,0,154216,64.02,,S
356,0,3,"Brown, Mr. Thomas",male,49.0,1,1,337218,1.59,,S
357,1,1,"O'Brien, Mr. John",male,44.7,1,0,154457,168.01,,S
358,0,3,"Murphy, Mrs. Florence",female,,1,0,243930,35.56,,Q
359,1,3,"Kelly, Mrs. Elizabeth",female,24.5,0,0,101489,7.13,,S
360,0,3,"Moore, Mr. Charles",male,32.8,0,2,369114,11.68,,S
361,0,2,"Murphy, Mr. Robert",male,21.7,1,0,183937,56.21,,S
362,0,3,"Kelly, Mr. Robert",male,53.1,0,0,374699,31.62,,S
363,0,3,"Moore, Mr. Henry",male,26.4,0,1,373015,17.83,,S
364,1,3,"Miller, Mrs. Anna",female,27.8,0,4,201121,29.63,,S
365,0,3,"Carlsson, Mr. Edward",male,0.4,0,0,360623,9.91,,S
366,0,2,"Taylor, Mrs. Mary",female,,0,2,288265,5.07,F26,S
367,0,3,"Taylor, Mr. Walter",male,40.7,1,0,173338,25.72,,S
368,1,3,"Larsson, Mr. Joseph",male,14.1,2,0,368067,11.39,,S
369,1,1,"Brown, Mrs. Elizabeth",female,18.5,0,0,163701,15.97,,C
370,0,1,"Taylor, Mr. Robert",male,40.1,0,0,168485,45.05,,C
371,1,1,"Larsson, Mr. Joseph",male,8.3,1,0,212123,58.85,,C
372,1,1,"Miller, Mr. Arthur",male,43.8,0,0,389896,64.48,,Q
373,1,1,"Peterson, Mr. James",male,21.5,0,0,292129,39.13,C93,C
374,1,3,"O'Brien, Mrs. Rose",female,,2,0,312706,4.82,,S
375,0,1,"Murphy, Mr. Robert",male,13.3,1,0,143142,13.92,,S
376,0,2,"Kelly, Mrs. Ethel",female,34.3,2,0,207453,3.26,,Q
377,0,3,"Smith, Mr. Frank",male,63.4,0,0,309132,11.21,,S
378,1,1,"Andersson, Mr. James",male,39.9,0,3,119828,86.38,E116,S
379,1,3,"Jones, Mrs. Ada",female,16.9,1,0,267376,4.71,,S
380,0,2,"Carlsson, Mr. Joseph",male,,0,0,261801,43.66,F142,Q
381,0,1,"Johnson, Mr. William",male,24.6,1,0,187350,51.1,B27,C
382,0,3,"Brown, Mr. Henry",male,48.2,0,0,180385,10.54,,S
383,0,3,"Johnson, Mr. George",male,40.3,1,0,287904,10.05,,Q
384,0,3,"Taylor, Mr. James",male,0.4,0,0,234234,1.83,,Q
385,0,3,"Miller, Mr. William",male,14.9,0,0,323505,22.86,,S
386,0,3,"Murphy, Mr. Joseph",male,42.2,0,0,132120,17.56,,Q
387,0,2,"Smith, Mr. Frank",male,31.1,1,0,286056,44.62,,C
388,1,1,"Sullivan, Mrs. Clara",female,14.7,0,0,234205,174.9,,S
389,0,3,"Moore, Mr. Charles",male,,0,1,283509,16.03,,S
390,1,3,"Murphy, Mrs. Anna",female,2.3,2,1,268908,18.44,,S
391,0,3,"Murphy, Mr. William",male,27.8,0,0,157500,4.42,,S
392,0,2,"O'Brien, Mr. James",male,59.9,0,0,136722,12.54,,Q
393,1,2,"Wilson, Mrs. Mary",female,40.3,0,2,125045,14.96,,S
394,0,3,"Johnson, Mr. George",male,59.7,2,0,259311,7.47,,S
395,1,2,"Kelly, Mrs. Margaret",female,,0,0,158874,42.0,,Q
396,0,3,"Murphy, Mr. Harry",male,43.4,0,0,360754,13.07,,Q
397,0,3,"Kelly, Mr. John",male,56.6,1,0,293223,5.9,,S
398,1,2,"Larsson, Mr. Arthur",male,,0,3,280084,40.18,,Q
399,0,3,"Brown, Mr. Charles",male,,0,5,152929,13.4,,S
400,1,3,"Johnson, Mrs. Florence",female,43.5,0,1,265188,22.21,,S
401,1,1,"Brown, Mr. Frank",male,49.4,1,0,134509,26.58,E84,C
402,1,3,"Andersson, Mrs. Clara",female,22.3,0,0,369042,14.18,,C
403,1,3,"Smith, Mrs. Bertha",female,18.9,1,0,133889,5.66,,C
404,0,3,"Davis, Mr. Walter",male,30.9,2,4,330121,13.62,,S
405,0,2,"Miller, Mr. Walter",male,40.6,0,0,220600,26.34,,S
406,1,3,"Taylor, Mrs. Nellie",female,40.2,1,0,363282,3.95,,Q
407,1,2,"Larsson, Mrs. Ethel",female,9.1,0,0,203945,16.59,,S
408,1,1,"Williams, Mr. Joseph",male,55.8,0,0,350787,26.41,,S
409,0,3,"Williams, Mr. Walter",male,20.0,0,3,312518,23.03,,C
410,1,1,"Miller, Mr. Walter",male,,2,0,270766,73.35,,S
411,1,2,"Johnson, Mrs. Anna",female,16.4,0,0,312337,8.81,D64,S
412,0,3,"Peterson, Mr. Charles",male,,0,0,270636,7.26,,S
413,1,3,"Peterson, Mrs. Mary",female,32.4,0,0,340160,8.17,,C
414,1,3,"Taylor, Mr. George",male,17.1,0,2,132098,29.52,,Q
415,0,3,"Murphy, Mr. Charles",male,41.1,0,5,388871,10.79,,S
416,0,2,"O'Brien, Mr. Thomas",male,,0,2,115882,30.52,,S
417,1,2,"Murphy, Mr. Henry",male,,0,0,349560,16.75,D46,S
418,1,2,"Peterson, Mr. Frank",male,40.8,0,0,394550,6.62,E138,C
419,0,3,"Taylor, Mr. Edward",male,17.4,0,0,315595,7.2,,S
420,1,3,"Andersson, Mr. Joseph",male,22.1,0,0,206432,14.66,,C
421,1,3,"Sullivan, Mr. Harry",male,,2,0,287299,1.85,,S
422,0,3,"Johnson, Mr. Walter",male,10.5,3,0,182365,16.49,,S
423,1,1,"Brown, Mrs. Nellie",female,54.3,0,0,387913,39.38,,C
424,0,3,"Kelly, Mr. George",male,52.0,0,0,381956,12.99,,S
425,0,1,"Carlsson, Mr. Albert",male,29.9,3,0,184932,45.69,,C
426,0,3,"O'Brien, Mr. Walter",male,52.3,1,1,217632,18.77,,S
427,1,2,"Johnson, Mrs. Alice",female,26.8,0,2,274493,17.67,,S
428,1,3,"Jones, Mr. John",male,25.6,0,0,219936,18.29,,S
429,1,2,"Jones, Mrs. Nellie",female,29.8,0,0,399739,3.41,,S
430,1,1,"Murphy, Mrs. Helen",female,27.3,0,2,307549,60.54,,S
431,1,1,"Sullivan, Mr. Henry",male,26.0,0,0,280310,38.74,,C
432,0,3,"Sullivan, Mr. Joseph",male,45.0,2,0,131646,16.16,,S
433,0,3,"Jones, Mrs. Ethel",female,,0,0,294936,22.84,,C
434,0,1,"Williams, Mr. Walter",male,39.0,1,0,394291,136.59,,S
435,0,1,"Brown, Mr. Frank",male,43.4,1,0,163571,187.56,,S
436,1,3,"Wilson, Mrs. Clara",female,34.4,1,1,273470,23.22,,S
437,0,1,"Carlsson, Mr. Frank",male,,2,0,260520,60.08,,C
438,1,3,"Moore, Mrs. Florence",female,10.1,3,0,318117,5.11,,S
439,0,3,"Davis, Mr. Arthur",male,31.1,0,0,183370,2.46,,S
440,1,1,"Wilson, Mrs. Clara",female,26.6,3,0,246490,30.13,,S
441,0,1,"Jones, Mr. Arthur",male,30.2,1,0,173325,12.55,,S
442,0,3,"O'Brien, Mr. George",male,,0,0,343484,3.5,,S
443,0,2,"Nilsson, Mr. John",male,65.2,1,0,386763,20.73,,S
444,1,2,"Johnson, Mrs. Bertha",female,10.4,1,0,133090,3.4,,S
445,1,3,"Clark, Mr. Joseph",male,1.1,2,0,276808,15.18,,S
446,0,3,"Wilson, Mr. Edward",male,33.7,0,0,388015,7.23,,C
447,0,3,"Peterson, Mr. William",male,23.7,0,0,197573,12.2,,C
448,0,3,"Miller, Mr. Charles",male,33.4,0,0,360158,12.44,,S
449,0,2,"Kelly, Mr. Henry",male,37.2,0,0,290435,45.9,,S
450,0,1,"O'Brien, Mr. Walter",male,47.0,0,0,285608,78.37,,S
451,0,3,"Murphy, Mr. Robert",male,7.9,0,6,362554,3.66,,C
452,0,3,"Andersson, Mr. Frank",male,21.2,1,2,264254,5.36,,S
453,0,2,"Jones, Mr. Albert",male,35.0,0,0,114436,18.58,,S
454,0,3,"Jones, Mr. George",male,39.8,0,1,181339,9.45,,Q
455,0,1,"Clark, Mrs. Helen",female,59.7,0,0,149842,78.79,,Q
456,0,3,"Nilsson, Mr. Henry",male,,0,0,197342,15.38,,Q
457,0,1,"Sullivan, Mr. James",male,28.2,0,0,187685,34.02,,Q
458,0,3,"Miller, Mr. John",male,16.5,0,0,256709,15.72,,C
459,1,1,"Clark, Mrs. Edith",female,21.1,0,0,215973,104.28,,C
460,1,1,"Taylor, Mrs. Helen",female,20.7,0,0,198418,79.73,,S
461,1,1,"Williams, Mrs. Anna",female,38.2,0,0,120789,226.33,,Q
462,0,3,"Wilson, Mr. Arthur",male,32.6,0,0,320276,2.55,,C
463,1,3,"Moore, Mr. Frank",male,10.5,0,0,252737,33.93,,S
464,0,3,"Smith, Mr. Joseph",male,22.9,0,0,271227,8.77,,S
465,0,3,"Johnson, Mr. Robert",male,41.3,0,0,289105,6.26,,S
466,0,2,"Brown, Mr. Charles",male,33.9,1,6,207551,24.14,,Q
467,1,2,"Nilsson, Mrs. Helen",female,37.0,1,1,200754,10.87,,S
468,0,3,"Kelly, Mrs. Anna",female,34.4,0,3,324627,21.82,,S
469,1,2,"Larsson, Mrs. Nellie",female,,0,0,228047,12.83,,S
470,0,3,"Nilsson, Mr. George",male,32.3,0,0,139184,23.9,,Q
471,1,1,"Murphy, Mrs. Anna",female,23.6,0,0,399323,28.85,,S
472,0,3,"Nilsson, Mr. Arthur",male,16.2,1,0,187034,14.48,,S
473,1,1,"Brown, Mr. George",male,32.5,2,0,301777,35.99,,S
474,1,3,"Peterson, Mrs. Anna",female,0.4,1,1,230597,14.87,,S
475,0,3,"Peterson, Mr. Arthur",male,26.4,1,0,121103,3.11,,S
476,1,3,"Nilsson, Mr. Robert",male,26.1,1,0,301684,3.37,,S
477,0,1,"Brown, Mr. Albert",male,,0,1,363847,52.17,,S
478,1,3,"Smith, Mrs. Margaret",female,16.0,0,1,160750,24.63,,S
479,0,3,"Wilson, Mrs. Clara",female,40.3,1,0,399354,2.66,,S
480,0,3,"Nilsson, Mr. Thomas",male,32.2,0,0,176830,27.72,,S
481,1,3,"Sullivan, Mrs. Elizabeth",female,30.4,0,0,208391,14.89,,Q
482,0,3,"Brown, Mr. John",male,33.3,0,0,174916,23.34,,S
483,0,3,"Brown, Mr. Edward",male,30.3,2,0,326376,11.81,,S
484,1,3,"Carlsson, Mrs. Rose",female,46.4,0,0,197227,13.1,,S
485,1,3,"Williams, Mrs. Bertha",female,30.7,1,0,158182,9.65,,S
486,1,3,"Nilsson, Mrs. Edith",female,8.6,3,0,298971,8.83,,S
487,0,1,"Taylor, Mr. James",male,51.8,1,0,305631,117.3,,S
488,1,2,"Johnson, Mrs. Helen",female,,5,2,257614,7.07,,C
489,0,3,"Larsson, Mr. Henry",male,,1,0,399685,11.62,,S
490,1,3,"Miller, Mrs. Clara",female,11.5,0,0,299713,2.6,,S
491,0,3,"Larsson, Mr. Frank",male,34.5,1,0,153341,3.54,,Q
492,1,3,"Kelly, Mrs. Rose",female,27.4,0,0,244376,10.77,,S
493,0,2,"Wilson, Mr. James",male,51.0,0,0,188019,10.19,,C
494,0,1,"Clark, Mr. John",male,24.2,0,0,180562,60.36,,S
495,0,3,"Nilsson, Mr. Thomas",male,17.3,0,0,152935,5.42,,S
496,1,2,"Clark, Mr. Joseph",male,41.5,0,2,376268,26.46,,S
497,0,3,"Smith, Mr. Robert",male,42.0,0,0,350182,3.78,,S
498,1,1,"Moore, Mrs. Edith",female,31.4,0,4,174497,212.38,,Q
499,0,3,"Moore, Mr. Albert",male,38.5,1,0,161021,26.85,,S
500,0,3,"Williams, Mr. Albert",male,28.5,0,0,299051,16.18,,S
501,0,3,"Murphy, Mr. Harry",male,32.3,0,0,142985,3.27,,S
502,0,3,"Miller, Mr. John",male,45.3,0,0,231941,9.86,,S
503,0,2,"Taylor, Mr. Arthur",male,37.8,0,0,398778,25.25,,C
504,0,3,"Taylor, Mr. Frank",male,26.6,2,0,128152,22.49,,S
505,0,3,"Peterson, Mr. Albert",male,47.9,0,0,187978,22.4,,C
506,1,1,"Brown, Mr. Charles",male,0.4,1,0,136127,119.11,,C
507,0,3,"Moore, Mr. Arthur",male,57.7,0,0,396665,1.36,,S
508,0,3,"Peterson, Mr. Harry",male,5.1,0,0,236342,4.9,,S
509,1,3,"Davis, Mr. William",male,20.2,0,0,320712,19.8,,S
510,0,3,"Jones, Mr. Frank",male,28.4,0,1,350967,7.19,,S
511,0,3,"Williams, Mr. George",male,26.9,0,2,118493,14.28,,S
512,1,2,"Moore, Mrs. Clara",female,43.1,0,0,194943,54.11,,Q
513,1,3,"Williams, Mrs. Alice",female,14.2,0,0,352468,6.91,,S
514,0,3,"Sullivan, Mrs. Margaret",female,,1,0,190671,23.56,,S
515,1,1,"Clark, Mr. Frank",male,20.9,1,2,221477,91.06,C98,S
516,1,1,"Miller, Mrs. Rose",female,33.1,0,0,293423,288.44,,S
517,1,2,"Carlsson, Mrs. Mary",female,28.1,0,0,103978,22.27,,S
518,1,3,"Williams, Mrs. Anna",female,30.3,0,0,153868,7.28,,S
519,0,3,"Carlsson, Mr. John",male,21.3,4,0,245346,11.66,,S
520,1,1,"Kelly, Mr. Arthur",male,21.9,0,0,329171,28.47,,S
521,1,3,"Nilsson, Mrs. Margaret",female,,0,1,183379,18.89,,S
522,0,2,"Nilsson, Mr. Harry",male,42.2,0,0,257238,12.52,E36,Q
523,0,3,"Smith, Mr. James",male,20.6,0,2,187811,11.65,,S
524,0,3,"Kelly, Mr. Albert",male,,0,0,213668,24.85,,C
525,1,3,"Davis, Mr. Frank",male,37.6,0,3,153141,4.2,,S
526,0,3,"Larsson, Mr. Albert",male,28.5,1,1,223203,22.54,,C
527,0,2,"Davis, Mr. Albert",male,40.6,1,0,315548,4.38,F137,S
528,0,2,"Kelly, Mr. John",male,16.3,0,0,299015,15.8,,C
529,1,1,"Brown, Mr. Joseph",male,4.1,0,0,336675,99.62,D106,C
530,0,3,"Williams, Mr. Thomas",male,21.5,0,0,233802,19.8,,C
531,0,3,"Murphy, Mr. Robert",male,18.3,2,0,304652,4.54,,C
532,1,3,"Williams, Mr. George",male,27.9,2,0,286894,36.52,,S
533,0,3,"Sullivan, Mrs. Florence",female,20.1,0,0,242569,16.43,,S
534,0,3,"Moore, Mrs. Nellie",female,39.4,0,0,171909,19.98,,S
535,0,3,"Peterson, Mr. Arthur",male,25.0,0,1,198539,16.51,,S
536,0,3,"Larsson, Mr. Charles",male,,0,0,288696,4.72,,S
537,0,3,"Andersson, Mr. Henry",male,31.2,1,0,330417,6.38,,S
538,0,2,"Sullivan, Mrs. Florence",female,31.7,3,0,104494,40.47,,S
539,0,3,"Williams, Mr. Thomas",male,28.7,0,0,104642,27.64,,S
540,0,1,"Moore, Mr. Robert",male,36.1,0,0,219932,10.49,A115,S
541,1,3,"Williams, Mr. George",male,17.9,2,0,116639,18.74,,S
542,0,3,"Davis, Mr. Frank",male,48.6,0,1,160427,10.41,,S
543,1,2,"Smith, Mrs. Helen",female,,3,0,131325,23.5,,S
544,1,3,"Kelly, Mrs. Alice",female,10.6,0,0,396808,13.23,,Q
545,0,3,"Sullivan, Mr. John",male,31.6,3,1,170805,13.08,,C
546,0,2,"Murphy, Mr. Edward",male,17.1,0,0,204867,8.47,D77,S
547,0,1,"Johnson, Mr. Edward",male,,0,0,192056,140.54,,S
548,0,3,"Larsson, Mr. Thomas",male,59.9,0,0,306795,7.23,,S
549,0,3,"Sullivan, Mr. James",male,18.0,0,0,156890,10.24,,S
550,0,3,"Williams, Mr. Frank",male,33.7,0,2,139883,5.78,,S
551,1,3,"O'Brien, Mr. Arthur",male,4.4,3,0,190545,11.64,,Q
552,0,3,"Johnson, Mr. Walter",male,35.4,1,0,155456,3.83,,Q
553,0,3,"Larsson, Mrs. Edith",female,,0,0,147494,7.53,,C
554,0,3,"Wilson, Mr. John",male,20.3,0,1,308018,22.84,,S
555,0,3,"Peterson, Mrs. Margaret",female,,1,0,289420,4.44,,S
556,1,2,"Johnson, Mrs. Ethel",female,39.3,1,0,384804,27.84,,S
557,0,1,"Wilson, Mr. Henry",male,,0,0,150397,21.5,E49,S
558,1,1,"Peterson, Mrs. Edith",female,29.3,2,0,206246,41.96,,S
559,1,3,"Miller, Mr. Frank",male,16.9,0,0,181582,6.94,,S
560,0,3,"Sullivan, Mr. Robert",male,51.3,0,2,256368,21.42,,C
561,1,3,"Johnson, Mr. Henry",male,,0,0,195988,27.82,,C
562,1,2,"Williams, Mrs. Bertha",female,0.4,1,0,330497,13.35,,S
563,1,1,"Taylor, Mr. Joseph",male,35.4,0,0,352038,23.34,,C
564,0,1,"Andersson, Mr. William",male,13.5,0,1,211050,47.96,,S
565,1,2,"O'Brien, Mrs. Florence",female,42.8,0,0,155261,12.49,,S
566,0,3,"O'Brien, Mr. Charles",male,,0,0,254175,7.61,,S
567,0,2,"Clark, Mrs. Alice",female,37.5,0,1,177121,15.59,,S
568,1,2,"Kelly, Mrs. Edith",female,48.6,0,0,321958,8.65,F106,S
569,1,3,"O'Brien, Mrs. Rose",female,,0,0,223218,4.01,,S
570,1,2,"Miller, Mrs. Ada",female,21.1,0,0,329185,2.92,,Q
571,1,3,"Larsson, Mrs. Clara",female,,2,0,230971,20.77,,S
572,0,3,"Williams, Mr. Edward",male,50.5,0,1,237482,13.15,,Q
573,1,2,"Nilsson, Mrs. Mary",female,19.8,1,0,341861,26.08,,S
574,0,3,"Jones, Mr. Edward",male,20.7,0,1,208471,15.83,,S
575,0,3,"Nilsson, Mr. Albert",male,35.7,0,1,384141,10.98,,S
576,0,3,"Sullivan, Mr. Edward",male,20.9,0,0,331867,10.4,,S
577,1,1,"Larsson, Mrs. Mary",female,,0,0,161303,220.61,,S
578,1,3,"Jones, Mrs. Mary",female,7.3,0,0,377624,7.69,,S
579,1,3,"Smith, Mrs. Elizabeth",female,,2,2,330107,11.85,,C
580,0,2,"Jones, Mr. Joseph",male,10.1,2,0,348324,12.36,F34,S
581,0,3,"Peterson, Mr. Edward",male,24.5,0,0,145842,4.99,,S
582,0,3,"Miller, Mr. Charles",male,,0,0,339943,46.31,,S
583,1,3,"Kelly, Mrs. Rose",female,,3,0,298891,16.88,,C
584,1,2,"Davis, Mrs. Florence",female,10.5,0,1,319435,10.09,F56,S
585,0,3,"Brown, Mr. Walter",male,56.8,0,0,338762,5.58,,S
586,0,2,"Larsson, Mr. Albert",male,39.6,4,2,221671,27.79,,S
587,0,1,"Moore, Mr. Thomas",male,34.8,4,0,373135,147.45,,S
588,0,1,"Larsson, Mr. Charles",male,15.2,0,0,389399,26.9,,Q
589,1,1,"Johnson, Mrs. Nellie",female,37.0,0,2,222131,61.77,,S
590,0,1,"Moore, Mr. Harry",male,18.9,0,0,271362,72.37,,C
591,0,1,"Sullivan, Mr. Robert",male,46.7,2,0,296741,72.79,,S
592,0,3,"Brown, Mr. Joseph",male,,2,4,221156,13.65,,S
593,0,1,"Wilson, Mr. Walter",male,27.4,0,0,148073,57.06,,Q
594,1,2,"Williams, Mrs. Margaret",female,21.2,1,0,397844,16.0,,S
595,0,3,"Jones, Mr. Harry",male,15.2,1,0,127403,11.15,,C
596,1,3,"O'Brien, Mr. Albert",male,39.4,0,0,263444,4.15,,S
597,0,3,"Miller, Mr. John",male,36.5,1,1,207918,35.42,,S
598,1,1,"Brown, Mrs. Florence",female,45.9,1,2,254050,118.64,,S
599,0,1,"Larsson, Mrs. Alice",female,,0,0,359670,142.05,,Q
600,1,1,"Murphy, Mrs. Ada",female,,0,1,186900,86.17,,C
601,0,1,"Miller, Mr. Thomas",male,64.1,1,2,113568,289.59,,S
602,0,2,"Johnson, Mr. Charles",male,22.7,0,0,345063,0.9,,S
603,1,1,"Kelly, Mr. Charles",male,55.5,0,0,178042,74.52,B87,S
604,1,1,"Brown, Mrs. Margaret",female,25.3,1,0,314323,33.26,,S
605,1,1,"Kelly, Mr. Charles",male,9.8,1,2,141514,78.99,,S
606,0,3,"Peterson, Mr. Albert",male,,2,4,204742,30.77,,S
607,1,2,"Williams, Mrs. Nellie",female,,0,0,205162,27.35,,C
608,0,2,"Andersson, Mrs. Florence",female,17.3,0,1,190282,16.81,,C
609,0,3,"O'Brien, Mr. Charles",male,20.6,0,0,378164,32.92,,C
610,1,3,"Johnson, Mr. Frank",male,37.3,2,0,103188,21.69,,Q
611,1,1,"Moore, Mr. Henry",male,29.0,0,2,294395,103.95,E53,S
612,1,3,"Wilson, Mrs. Ethel",female,37.2,0,0,188342,16.63,,C
613,0,3,"Clark, Mrs. Emma",female,32.3,1,0,133370,20.82,,S
614,0,1,"Wilson, Mr. Harry",male,,0,0,198514,44.29,,Q
615,0,3,"Nilsson, Mr. Henry",male,22.9,3,0,182668,6.47,,S
616,1,3,"Davis, Mrs. Alice",female,32.2,1,0,316882,4.95,,S
617,1,1,"O'Brien, Mrs. Alice",female,16.0,0,0,235958,45.94,,C
618,0,2,"Sullivan, Mr. Harry",male,47.0,0,2,343448,47.22,,Q
619,0,3,"Murphy, Mr. Thomas",male,20.1,0,2,178573,10.08,,C
620,0,3,"Miller, Mr. Charles",male,44.8,0,0,194453,32.0,,C
621,1,1,"Brown, Mr. Harry",male,25.7,2,0,257789,43.2,,S
622,0,2,"Williams, Mrs. Elizabeth",female,31.8,3,0,352732,36.97,,C
623,1,2,"Miller, Mrs. Edith",female,22.1,0,0,184367,41.76,,C
624,0,3,"Larsson, Mrs. Bertha",female,14.8,0,0,293905,13.06,,C
625,0,3,"Carlsson, Mr. Walter",male,,0,0,157759,9.96,,S
626,1,2,"Wilson, Mrs. Elizabeth",female,14.2,0,0,363572,9.08,D48,S
627,0,3,"Nilsson, Mr. William",male,24.5,0,0,225379,22.7,,S
628,0,3,"Carlsson, Mr. Walter",male,32.0,0,0,207014,9.67,,S
629,1,1,"Brown, Mr. Frank",male,43.1,0,0,280186,53.55,,Q
630,0,2,"Wilson, Mr. Albert",male,22.8,0,0,333643,22.76,,S
631,0,3,"Williams, Mrs. Anna",female,16.7,1,1,351019,18.33,,S
632,0,3,"Peterson, Mr. Charles",male,8.8,0,0,389850,5.8,,Q
633,0,3,"Johnson, Mr. Edward",male,35.7,1,1,349293,15.17,,S
634,0,3,"Smith, Mr. George",male,,0,0,333715,27.99,,S
635,0,1,"O'Brien, Mr. Henry",male,46.7,2,0,110027,29.89,,S
636,0,2,"Moore, Mr. Robert",male,38.9,0,1,228295,34.48,,S
637,1,3,"Wilson, Mr. Walter",male,37.9,2,0,140915,22.91,,S
638,1,2,"Nilsson, Mrs. Ethel",female,52.8,2,0,188705,36.31,,Q
639,1,2,"Davis, Mr. Charles",male,33.6,0,0,321716,28.25,,S
640,1,2,"Sullivan, Mr. Robert",male,,0,2,293021,27.22,,S
641,0,1,"Larsson, Mr. Henry",male,24.5,2,0,278427,138.05,,S
642,1,2,"Larsson, Mrs. Emma",female,,1,1,244832,22.67,,S
643,1,2,"Brown, Mr. Walter",male,19.4,2,3,124141,12.32,F61,S
644,1,2,"Taylor, Mr. George",male,28.9,1,0,212862,12.09,,S
645,0,1,"Moore, Mr. Walter",male,29.9,0,0,137975,67.09,D28,C
646,0,3,"Sullivan, Mr. Robert",male,,0,0,323539,19.78,,S
647,0,3,"Johnson, Mr. George",male,30.1,0,0,175480,11.19,,S
648,0,3,"O'Brien, Mrs. Margaret",female,45.5,3,0,152217,9.85,,S
649,0,3,"Davis, Mr. George",male,22.9,0,1,124291,24.12,,S
650,0,3,"Sullivan, Mr. Walter",male,24.6,0,0,243885,13.35,,S
651,1,1,"Murphy, Mrs. Emma",female,,1,2,164153,22.08,D132,S
652,1,3,"Larsson, Mrs. Ada",female,18.6,1,0,307804,4.96,,Q
653,1,3,"Murphy, Mr. Walter",male,36.4,0,0,219491,4.42,,S
654,1,3,"Wilson, Mr. Frank",male,29.1,0,0,308447,11.41,,S
655,0,2,"Jones, Mr. Frank",male,42.2,0,0,194375,7.69,,C
656,0,1,"Davis, Mr. Albert",male,31.5,0,1,348476,60.99,,S
657,1,2,"Williams, Mrs. Edith",female,24.1,1,0,290609,11.5,E116,S
658,1,2,"Peterson, Mrs. Ethel",female,59.1,0,0,244698,4.45,,S
659,0,3,"Carlsson, Mrs. Edith",female,27.7,1,0,375066,4.86,,Q
660,0,3,"Andersson, Mr. Charles",male,45.3,1,0,221271,32.83,,Q
661,0,2,"Smith, Mr. John",male,23.4,0,1,344709,13.42,,S
662,0,3,"Williams, Mr. Charles",male,38.9,0,2,332818,8.51,,S
663,1,3,"Miller, Mrs. Elizabeth",female,42.0,0,0,220597,8.18,,S
664,0,2,"Miller, Mr. Arthur",male,31.9,0,0,284765,20.93,,S
665,0,1,"Peterson, Mr. Robert",male,0.4,0,0,184621,71.59,,S
666,1,1,"Peterson, Mrs. Margaret",female,29.3,1,4,384424,231.41,,S
667,1,2,"Peterson, Mrs. Rose",female,46.2,0,2,173990,37.64,,C
668,1,1,"Williams, Mrs. Mary",female,36.4,1,0,117838,226.61,,S
669,1,1,"Johnson, Mr. Harry",male,35.2,0,0,272729,119.85,,S
670,1,2,"Brown, Mrs. Ada",female,4.9,0,0,180659,26.78,,C
671,1,1,"Larsson, Mrs. Florence",female,18.9,4,0,232686,28.73,C57,C
672,0,3,"Nilsson, Mr. John",male,34.8,0,0,304727,3.54,,S
673,0,1,"O'Brien, Mr. Joseph",male,34.7,0,0,149521,19.18,,Q
674,0,3,"Davis, Mr. Albert",male,46.0,0,0,269825,10.33,,S
675,1,2,"Taylor, Mrs. Clara",female,27.0,0,0,212754,32.77,,S
676,0,3,"Kelly, Mr. Albert",male,34.7,1,0,142711,6.94,,S
677,1,1,"Andersson, Mr. William",male,29.2,0,0,203105,34.63,B133,S
678,0,2,"Miller, Mr. Thomas",male,15.2,0,0,205592,30.96,D65,S
679,1,3,"Murphy, Mrs. Nellie",female,0.4,0,0,393923,5.7,,S
680,0,3,"Moore, Mr. Henry",male,35.0,2,0,262862,31.59,,S
681,0,3,"Taylor, Mr. Arthur",male,31.4,0,2,317227,5.04,,S
682,1,2,"Clark, Mr. Frank",male,,0,0,270208,32.67,,S
683,1,1,"O'Brien, Mrs. Rose",female,6.3,0,1,163050,87.22,,S
684,0,3,"Nilsson, Mr. Arthur",male,37.8,0,0,335088,1.09,,S
685,0,3,"Clark, Mr. Henry",male,25.3,0,0,259629,6.13,,S
686,1,3,"Brown, Mrs. Anna",female,36.8,0,2,289688,22.69,,S
687,0,3,"Moore, Mr. Edward",male,55.1,0,0,220004,3.06,,Q
688,1,2,"Carlsson, Mrs. Margaret",female,,0,0,260878,12.83,D103,C
689,1,3,"Murphy, Mr. William",male,,0,0,175457,3.2,,S
690,1,1,"Jones, Mr. James",male,26.1,2,2,282118,63.59,,S
691,0,2,"Murphy, Mr. Frank",male,49.4,1,0,372460,22.96,F57,S
692,0,2,"Nilsson, Mr. Edward",male,6.1,0,0,269491,18.96,,S
693,1,3,"Peterson, Mrs. Clara",female,56.1,0,0,361069,13.47,,S
694,0,2,"Larsson, Mr. Charles",male,30.9,0,0,168969,18.89,,S
695,1,1,"Carlsson, Mrs. Mary",female,27.7,2,0,151891,59.01,B54,S
696,1,3,"Nilsson, Mr. Charles",male,26.2,0,0,297241,20.19,,S
